Date,Open,High,Low,Close,Volume
2025-01-02,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,109710700
2025-01-03,381.4800109863281,411.8800048828125,379.4500122070313,410.4400024414063,95423300
2025-01-06,423.2000122070313,426.4299926757813,401.7000122070313,411.0499877929688,85516500
2025-01-07,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500
2025-01-08,392.9500122070313,402.5,387.3999938964844,394.9400024414063,73038800
2025-01-10,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,62287300
2025-01-13,383.2099914550781,403.7900085449219,380.0700073242188,403.30999755859375,67580500
2025-01-14,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,84565000
2025-01-15,409.8999938964844,429.7999877929688,405.6600036621094,428.2200012207031,81375500
2025-01-16,423.489990234375,424.0,409.1300048828125,413.8200073242188,68335200
2025-01-17,421.5,439.739990234375,419.75,426.5,94991400
2025-01-21,432.6400146484375,433.2000122070313,406.30999755859375,424.0700073242188,87320900
2025-01-22,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300
2025-01-23,416.05999755859375,420.7300109863281,408.9500122070313,412.3800048828125,50690600
2025-01-24,414.4500122070313,418.8800048828125,405.7799987792969,406.5799865722656,56427100
2025-01-27,394.7999877929688,406.6900024414063,389.0,397.1499938964844,58125500
2025-01-28,396.9100036621094,400.5899963378906,386.5,398.0899963378906,48910700
2025-01-29,395.2099914550781,398.5899963378906,384.4800109863281,389.1000061035156,68033600
2025-01-30,410.7799987792969,412.5,384.4100036621094,400.2799987792969,98092900
2025-01-31,401.5299987792969,419.989990234375,401.3399963378906,404.6000061035156,83283600
2025-02-03,386.6799926757813,389.1700134277344,374.3599853515625,383.6799926757813,93732100
2025-02-04,382.6300048828125,394.0,381.3999938964844,392.2099914550781,57072200
2025-02-05,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300
2025-02-06,373.0299987792969,375.3999938964844,363.1799926757813,374.3200073242188,77918200
2025-02-07,370.1900024414063,380.5499877929688,360.3399963378906,361.6199951171875,70298300
2025-02-10,356.2099914550781,362.7000122070313,350.510009765625,350.7300109863281,77514900
2025-02-11,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400
2025-02-12,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700
2025-02-13,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500
2025-02-14,360.6199951171875,362.0,347.5,355.8399963378906,68277300
2025-02-18,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700
2025-02-19,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400
2025-02-20,361.510009765625,362.2999877929688,348.0,354.3999938964844,45965400
2025-02-21,353.44000244140625,354.9800109863281,334.4200134277344,337.79998779296875,74058600
2025-02-24,338.1400146484375,342.3999938964844,324.70001220703125,330.5299987792969,76052300
2025-02-25,327.0199890136719,328.8900146484375,297.25,302.79998779296875,134228800
2025-02-26,303.7099914550781,309.0,288.0400085449219,290.79998779296875,100118300
2025-02-27,291.1600036621094,297.2300109863281,280.8800048828125,281.95001220703125,101748200
2025-02-28,279.5,293.8800048828125,273.6000061035156,292.9800109863281,115697000
