Date,Open,High,Low,Close,Volume
2025-01-02,135.97038221662075,138.84975989825128,134.60068545398187,138.27987670898438,198247200
2025-01-03,139.97950221326124,144.86843662681642,139.69956441393234,144.43853759765625,229322500
2025-01-06,148.55763229845726,152.12686204773377,147.78781099429082,149.39744567871094,265377400
2025-01-07,152.99665754898407,153.09664186378797,139.97948999458222,140.10946655273438,351782200
2025-01-08,142.54894625810496,143.91864297451565,137.5300354006173,140.07948303222656,227349900
2025-01-10,137.42007490895548,139.88953842521914,134.19078233209814,135.8804168701172,207602500
2025-01-13,129.96170394882952,133.46094192558937,129.4817974709377,133.20098876953125,204808900
2025-01-14,136.02036676060487,136.35029670610186,130.021673763493,131.73129272460938,195590500
2025-01-15,133.6208947252083,136.42028814155947,131.26140794998662,136.21034240722656,185217300
2025-01-16,138.6097963703303,138.7197730168145,133.46092441099125,133.54090881347656,209235600
2025-01-17,136.66022586007293,138.46982912838536,135.4304980750839,137.6800079345703,201188800
2025-01-21,139.1296971907641,141.79911388356058,137.0601406758009,140.79933166503906,197749000
2025-01-22,144.6285153116103,147.7578236263026,143.63872531436203,147.03799438476562,237651400
2025-01-23,145.0184168760411,147.19793483530896,143.68870466698334,147.1879425048828,155915500
2025-01-24,148.3376757009225,148.93755110518853,141.8490991802554,142.58892822265625,234657600
2025-01-27,124.77282637681094,128.3720332810038,116.67458414531102,118.39421081542967,818830900
2025-01-28,121.78346978934896,128.97190639273322,116.22468308647473,128.9619140625,579666400
2025-01-29,126.47245082309266,126.86236527865272,120.02385855553806,123.67305755615234,467120600
2025-01-30,123.07319063695674,124.97277839409357,118.074279501193,124.62285614013672,392925500
2025-01-31,123.75304497053646,127.8221583994493,119.16404813082586,120.04385375976562,388161100
2025-02-03,114.72501007137596,118.54417785753162,112.98539113939223,116.63459777832033,371235700
2025-02-04,116.93452639047727,121.17360082598954,116.67458088005824,118.62416076660156,256550000
2025-02-05,121.73347969845142,124.97277180794828,120.73369752398784,124.80281066894533,262230800
2025-02-06,127.39224223836112,128.74195426970414,125.18272455855072,128.65196228027344,251483600
2025-02-07,129.19186169746956,130.34160516615898,124.97277944303538,129.8117218017578,228186300
2025-02-10,130.06165595495793,134.97058996230598,129.93169464945112,133.54090881347656,216989100
2025-02-11,132.55113432807275,134.45071452657314,130.991476437857,132.77108764648438,178902400
2025-02-12,129.9916837727306,132.21120144058102,129.05188607934784,131.11143493652344,160278600
2025-02-13,131.53134519031366,136.4702717517269,131.1414307383845,135.26052856445312,197430000
2025-02-14,136.45026901957874,139.21966995740726,135.47048674490975,138.81976318359375,195479600
2025-02-18,141.239247408195,143.408773131914,137.89996298841217,139.36964416503906,219176600
2025-02-19,139.47961431944915,141.32921755912488,137.1901197103136,139.19967651367188,167536000
2025-02-20,139.9994986264957,140.62936628696042,136.7601988439899,140.07948303222656,143903600
2025-02-21,140.00948969645043,141.42919381606555,134.00080428998024,134.4007110595703,228217600
2025-02-24,136.53026411475935,138.55982089892026,130.05167928786804,130.2516326904297,251381100
2025-02-25,129.9516858300846,130.17163913409132,124.4128991653319,126.6024169921875,271428700
2025-02-26,129.96170661334045,133.7008826502409,128.46203316398234,131.2514190673828,322553800
2025-02-27,134.9705968281912,134.98058915821082,119.98386380503352,120.12383270263672,443175800
2025-02-28,117.99429297871988,125.06275289296238,116.37465068149442,124.89279174804688,389091100
2025-03-03,123.48310269608358,123.67305612882248,112.25554513947324,114.03515625,411381400
2025-03-04,110.62590357369604,119.28401358591904,110.0860202624711,115.96473693847656,398163300
2025-03-05,117.55438999810912,118.25423446970036,114.48505902516024,117.27445220947266,284337900
2025-03-06,113.50527582346176,115.32487918451908,110.1959990692751,110.5459213256836,321181900
2025-03-07,111.22576986878714,113.45528753337068,107.53657110597264,112.66545867919922,341755500
2025-03-10,109.87606538139453,111.82563762164718,105.43702996945572,106.95670318603516,366487400
2025-03-11,106.96669412251354,112.2155506077548,104.74717644545998,108.73631286621094,354865700
2025-03-12,114.10564961231476,116.74531696319002,112.8658000774832,115.7254409790039,323857500
2025-03-13,117.01527472285696,117.74518623487266,113.7756844974016,115.56546020507812,299033100
2025-03-14,118.59508095437825,121.86466627272752,118.13513973204245,121.65469360351562,277593500
2025-03-17,122.72455649146468,122.87453914631988,118.01514995099303,119.51496124267578,255501500
2025-03-18,117.98515020944647,119.00501849033904,114.5255865509206,115.41547393798828,299686900
2025-03-19,117.2552423301898,120.43484254394583,115.6654460375291,117.50521087646484,273426200
2025-03-20,116.53533674228603,120.18487133427746,116.4553449784264,118.51508331298828,248829700
2025-03-21,116.92528940681296,117.97515272195332,115.40547637665556,117.68518829345705,266498500
2025-03-24,119.86491568880828,122.2046252706928,119.32498270837338,121.3947296142578,228452500
2025-03-25,120.53483816820751,121.27474294212928,118.90503833586044,120.67481994628906,167447200
2025-03-26,118.7150653108018,118.82504445296344,112.69581844673802,113.74568939208984,293463300
2025-03-27,111.33599333866172,114.43560190798578,110.64608531130148,111.41598510742188,236902100
2025-03-28,111.47597500465491,112.85580631482036,109.05628121542108,109.6562042236328,229872500
2025-03-31,105.11677236112796,110.94604080353734,103.63696281055644,108.36636352539062,299212700
2025-04-01,108.5063391727533,110.18612804634962,106.45660174663486,110.13613891601562,222614000
2025-04-02,107.27650160670082,111.96591394846298,106.77656451707789,110.4061050415039,220601200
2025-04-03,103.49697720927654,105.61670556208404,101.58721388778804,101.78719329833984,338769400
2025-04-04,98.8975612967062,100.11740141914926,92.09841365005992,94.29813385009766,532273800
2025-04-07,87.44898959160196,101.73719167720878,86.60909899272106,97.6277084350586,611041300
2025-04-08,103.7969372496086,105.83668151314755,94.448115096381,96.2878875732422,476243400
2025-04-09,98.8775535578917,115.08551252786717,97.51772411084168,114.31561279296876,612918300
2025-04-10,109.3562417228181,110.84605211383004,99.13752639108029,107.55646514892578,437812400
2025-04-11,108.4863440509602,111.53596322542542,107.4664757859784,110.9160385131836,313417300
2025-04-14,114.09564149423704,114.27561914894164,109.0562747909433,110.6960678100586,264705000
2025-04-15,110.95604157012,113.6057097347757,110.48609947397976,112.18588256835938,228966900
2025-04-16,104.53685005598037,106.776566115048,100.43735975697352,104.4768524169922,397016900
2025-04-17,104.43685285244638,104.45685460754896,100.03741265575106,101.47722625732422,292517500
2025-04-21,98.75757087400711,99.42749238220216,95.02804439894427,96.89781188964844,288501100
2025-04-22,98.7675690784311,99.79743825075413,97.26775782667497,98.87755584716795,241004800
2025-04-23,104.50684469329865,104.78681586825162,102.0071592730487,102.69707489013672,247526000
2025-04-24,103.4669774804407,106.52658985205171,103.09702130913816,106.4166030883789,220815000
2025-04-25,106.83655988818872,111.90592192622726,105.71670563343304,110.99604034423828,251064700
2025-04-28,109.67619446115806,110.35610916663856,106.0066506499314,108.71631622314452,207708500
2025-04-29,107.65645038374016,110.18613082106047,107.42648359585716,109.00627899169922,170444300
2025-04-30,104.45685864823317,108.9062957763672,104.06690832142748,108.9062957763672,235044600
2025-05-01,113.06577112138012,114.92553765737502,111.28599634849851,111.59595489501952,236121500
2025-05-02,114.1656362648126,115.38548400726444,113.35574060530446,114.485595703125,190194800
2025-05-05,112.89579778060671,114.65557085202862,112.64582923459892,113.80567932128906,133163200
2025-05-06,111.46598025800552,114.72556468927546,110.8060596179303,113.52571868896484,158525600
2025-05-07,113.03578272910664,117.66519758488604,112.2658753138673,117.04527282714844,206758800
2025-05-08,118.23512643493164,118.66507265437788,115.83542678286972,117.35523986816406,198428100
2025-05-09,117.33523143311392,118.21512557823269,115.19550133583152,116.63532257080078,132972200
2025-05-12,121.9546583741676,122.98452758789062,120.26486852149502,122.98452758789062,225023300
2025-05-13,124.96428378706923,131.20349680462547,124.45434579721416,129.9136505126953,330430100
2025-05-14,133.18323739959362,135.4229610498005,131.66342437777934,135.32296752929688,281180800
2025-05-15,134.27309347043854,136.28285028501523,132.64330897356982,134.8130340576172,226632600
2025-05-16,136.20286928250525,136.3328578150344,133.44322189103335,135.38296508789062,226542500
2025-05-19,132.3733402168265,135.85289804232983,132.3733402168265,135.55294799804688,193154600
2025-05-20,134.2730826239034,134.5630546490785,132.6032947519003,134.3630828857422,161514200
2025-05-21,133.04325269152105,137.3827028648009,130.57356230685332,131.78341674804688,270608700
2025-05-22,132.21336282687446,134.23311300774128,131.53345568577518,132.81329345703125,187344000
