Date,rolling_return,rolling_vol,ma_dist,cluster
2025-07-02,-0.0031561902465646998,0.04887399592202904,-0.0003857416506468647,0
2025-07-03,-0.0014289392655900458,0.048277735530061115,-0.006206346740945112,0
2025-07-07,0.0023063662387933447,0.03872540647998711,-0.07619315717503305,0
2025-07-08,0.0011311537075535671,0.03797708496795796,-0.0662782324224539,0
2025-07-09,-0.001469757842847208,0.03652946268679372,-0.07296469258830462,0
2025-07-10,-0.0019428168372087606,0.035789686141443296,-0.030589306652941795,0
2025-07-11,-0.0014076036707826867,0.03591649495951397,-0.02051813136048497,0
2025-07-14,0.00025426801533884325,0.035660900995055866,-0.012071513098963815,0
2025-07-15,-0.001682789332151624,0.03561668876992526,-0.03297494200359796,0
2025-07-16,-0.0005178771264888859,0.03645015976989975,-0.0012313816882644213,0
2025-07-17,0.0010723115486565738,0.03536847965397793,-0.010653866553578584,0
2025-07-18,0.001774367461203835,0.03585851199020139,0.017640524602202223,0
2025-07-21,0.001581342161386523,0.03587701611477741,0.010797525028083843,0
2025-07-22,-0.0019836179159104074,0.03058408388915252,0.018971088134282832,0
2025-07-23,-0.0007385714029303159,0.030164067395896436,0.018208712283232398,0
2025-07-24,-0.0029397023208337036,0.03433941715304825,-0.06450477589600045,0
2025-07-25,-0.0009073134467490862,0.035373221903832644,-0.030464034348149482,0
2025-07-28,0.0009302878560189353,0.036010822069434144,0.000125319704875837,0
2025-07-29,0.0011784793025366724,0.03588713550128033,-0.012047321192297678,0
2025-07-30,0.0035101883939519128,0.03359921195791507,-0.016819795915197777,0
2025-07-31,-0.0006618121405329413,0.032733479685363484,-0.04802523849117013,0
2025-08-01,-0.0015290730393742013,0.03297044728937489,-0.06305861425709747,0
2025-08-04,0.0029609661593021307,0.029375871630056883,-0.04102627810032389,0
2025-08-05,0.0022153628247306655,0.029292348314369634,-0.040778107682046705,0
2025-08-06,0.0043517159319905905,0.030169700809241945,-0.004808113776086365,0
2025-08-07,0.00235643495928039,0.02845168640445786,0.005073523406710745,0
2025-08-08,0.0029140929411660523,0.02875313343145033,0.02984020437087853,0
2025-08-11,0.0037961647128742448,0.029274082622705824,0.06042910271203583,0
2025-08-12,0.005028705922630277,0.028764444636332053,0.0664654073908082,0
2025-08-13,0.003062484824389755,0.027937087740803192,0.06211719424488482,0
2025-08-14,0.0028539309123680303,0.028031770641633782,0.05079627987317248,0
2025-08-15,0.0005030198593511337,0.02741844602811487,0.03517386182419857,0
2025-08-18,0.0013747544938168877,0.027560632545144702,0.04627250673921934,0
2025-08-19,-4.896930730846072e-05,0.027770813995758974,0.025822017222491,0
2025-08-20,-0.0009381348203984618,0.02800718246565634,0.008007405599757433,0
2025-08-21,0.0025753167712655846,0.02078258820085235,-0.003416523798380866,0
2025-08-22,0.003921424463057027,0.023679873034280294,0.05764299205862122,0
2025-08-25,0.0033828880881293043,0.023168881104236153,0.07630127294455091,0
2025-08-26,0.0047884381088024895,0.0229434287954447,0.0902603404040021,0
2025-08-27,0.004830366732802255,0.02292203749861529,0.08246891772942067,0
2025-08-28,0.006000512030527083,0.02139496639496012,0.06929827656712417,0
2025-08-29,0.005165188585385111,0.02268097092702833,0.03111726367521417,0
2025-09-02,0.003394376718762487,0.022687540186221034,0.01673647310614146,0
2025-09-03,0.004199744243845932,0.022781155176831047,0.032267903463708114,0
2025-09-04,0.003051913987290672,0.021630787185643038,0.04611199034699087,0
2025-09-05,0.004501217150937148,0.022871317952385218,0.08259357490778751,0
2025-09-08,0.002723446288946102,0.02274743147692343,0.06753448471947698,0
2025-09-09,0.0013830003396299196,0.021926443171658917,0.067755077695272,0
2025-09-10,0.0012342295603448516,0.02190827735599349,0.06829746774801526,0
2025-09-11,0.0044703419213830255,0.025530950834862808,0.12814429075151312,0
2025-09-12,0.008708235325611342,0.0295168192415425,0.2052116961259869,1
2025-09-15,0.011236766050440838,0.02954869282865922,0.24097733818437872,1
2025-09-16,0.011953031851374063,0.029789692326437012,0.26623790785418233,1
2025-09-17,0.013328571554900599,0.02898461421000547,0.26920977477852737,1
2025-09-18,0.01309212959938183,0.02925812896770374,0.23346286046645814,1
2025-09-19,0.014783101574200435,0.028722171838732182,0.25213432690753357,1
2025-09-22,0.012630031316621076,0.026512265199906605,0.2670672028937271,1
2025-09-23,0.010698276572858073,0.027387504539313084,0.23482029938389481,1
2025-09-24,0.011955848385222984,0.028144426131264208,0.2741857867794171,1
2025-09-25,0.010059505441193944,0.030582052951118932,0.2112687130823232,1
2025-09-26,0.012586022992864033,0.030892475873105826,0.2512700072007501,1
2025-09-29,0.014655154276031184,0.028856096278820048,0.2511799908366008,1
2025-09-30,0.015500917581076485,0.028228249626922077,0.2472578162292074,1
2025-10-01,0.016440078034389866,0.028499493603468536,0.27945791925626007,1
2025-10-02,0.013222589943599122,0.03225839998736958,0.20717438254713927,1
2025-10-03,0.010696864986305626,0.03232869847351013,0.18194068664907515,1
2025-10-06,0.014053966937034895,0.03324911587436143,0.23700766800871742,1
2025-10-07,0.011747752423682829,0.03566681333430975,0.17509191688354786,1
2025-10-08,0.012276103133349408,0.03559868278892734,0.18274549626206693,1
2025-10-09,0.008895143502373793,0.03395690664277127,0.16692238139527737,1
2025-10-10,0.0026857547525162397,0.03284607858978393,0.10163352307778895,0
2025-10-13,0.003615041657929369,0.0340668756928037,0.15315018396720914,0
2025-10-14,0.0014390488509817,0.03379996972479096,0.12836860120982307,0
2025-10-15,0.0016246540541095477,0.03385991967372202,0.13635116068712683,0
2025-10-16,0.0019471331303494044,0.03366166038614465,0.11330960392124534,0
2025-10-17,0.002072706197771762,0.03374544830853885,0.13383840573330463,0
2025-10-20,0.002041641979081127,0.03372922634828707,0.14781735393990658,0
2025-10-21,0.0024645604019582932,0.033500415521905066,0.1294250886728603,0
