Date,rolling_return,rolling_vol,ma_dist,cluster
2025-07-02,0.0055340162853941164,0.01722076367989769,0.18350474666548777,0
2025-07-03,0.005950717319855747,0.01730668032114245,0.18841961940282603,0
2025-07-07,0.006285503517214547,0.01697008598289971,0.1705184668212243,0
2025-07-08,0.006223725793735585,0.01694905248756435,0.17423002784057307,0
2025-07-09,0.006802665975571304,0.017152681755047694,0.18633277985410723,0
2025-07-10,0.006710935796880607,0.0171433867197733,0.18565422262913467,0
2025-07-11,0.007349809430391629,0.016809755234384983,0.18202937600874902,0
2025-07-14,0.006332467059524044,0.016925410176770513,0.16671249450964098,0
2025-07-15,0.009397768711426797,0.01728221032414138,0.20374133100396352,0
2025-07-16,0.008636071443161992,0.01716466172931537,0.1988491053029955,0
2025-07-17,0.009308628064148772,0.016907583307476846,0.20031208335021966,0
2025-07-18,0.008666278684534012,0.01714484136096921,0.1865244520043472,0
2025-07-21,0.00892778439297659,0.01686338691134237,0.17068199912102688,0
2025-07-22,0.007547447586550704,0.018492159412515193,0.13327753573739964,0
2025-07-23,0.007376390623792972,0.018328831585340138,0.15027044751365248,0
2025-07-24,0.006075994620269554,0.01647147316133451,0.16226176395307057,0
2025-07-25,0.005776868121670708,0.016553783258027564,0.15392815163201456,0
2025-07-28,0.005832936987697712,0.016597815105396346,0.16910233796243412,0
2025-07-29,0.0054060840649160615,0.01682278299868042,0.15468496130192344,0
2025-07-30,0.007961523517749081,0.014994128030395244,0.1726517449614171,0
2025-07-31,0.0062827273226189586,0.01477372881100702,0.15708925663241513,0
2025-08-01,0.004451600873544304,0.016071934067466143,0.12433637122670982,0
2025-08-04,0.006604279050463385,0.01730685042984463,0.1577565297746435,0
2025-08-05,0.005564824397939006,0.017642260630100125,0.13990175863042875,0
2025-08-06,0.004990194310461149,0.0174014348972823,0.1402991718407165,0
2025-08-07,0.0049918966170411135,0.01740169400041027,0.14230462915272857,0
2025-08-08,0.005275877293225317,0.01744806150101287,0.14755361374092613,0
2025-08-11,0.0053584239875486776,0.017399959883254996,0.13740692155994427,0
2025-08-12,0.0036400507235631262,0.015330136971549925,0.13745163917446268,0
2025-08-13,0.0030152101951616663,0.015570700510594972,0.12154193785996892,0
2025-08-14,0.002658028558147396,0.015495587904359804,0.11855905241957787,1
2025-08-15,0.0023972760484049895,0.01564622515101828,0.10368311492467974,1
2025-08-18,0.00312823244296187,0.015575877409105132,0.10753032172596777,1
2025-08-19,0.0026474433746441427,0.01661592778583094,0.06437388311703329,1
2025-08-20,0.0014565685670531459,0.015962550253097035,0.0587132977414111,1
2025-08-21,0.0004702266410593181,0.015533652759142745,0.05223653070323153,1
2025-08-22,0.0013993981202949646,0.01596682523457402,0.06583009408238816,1
2025-08-25,0.0009740642196595928,0.015589656666049901,0.0722583490346429,1
2025-08-26,0.0018698646008759423,0.015621101560513625,0.07882541715029223,1
2025-08-27,0.0007519334924514897,0.014932989148157275,0.07311485307069465,1
2025-08-28,0.0007486834007194132,0.014934957520681875,0.060147779506939836,1
2025-08-29,0.00025294439898491673,0.015909110482999502,0.02145170315924183,1
2025-09-02,-0.002530560730623699,0.01406057866165585,-0.0016403539349902907,1
2025-09-03,-0.002094067194501176,0.013962547560059197,-0.005650677648294633,1
2025-09-04,-0.0021146642730101085,0.013949488888907843,-0.002352554415960717,1
2025-09-05,-0.0038423873680453746,0.014806381873060818,-0.03075106940858341,1
2025-09-08,-0.003990035197555386,0.014668057819706553,-0.02476929431965824,1
2025-09-09,-0.0030870603113485827,0.015244178413068125,-0.012062864787020677,1
2025-09-10,-0.0014654043957729457,0.017780525039576566,0.023657351681364513,1
2025-09-11,-0.0010791151905256702,0.017701759199490505,0.019979278324119498,1
2025-09-12,-0.001014072020845702,0.017717474769837753,0.021301471863783394,1
2025-09-15,-0.0006024844317873035,0.017626733648372434,0.018743956407286433,1
2025-09-16,-0.0018420477450707185,0.01781290905202363,0.0003859201612161911,1
2025-09-17,-0.0014044787858747243,0.0170465790544904,-0.02701730136189151,1
2025-09-18,0.00041086729620475325,0.018884936125713344,0.005443109307465166,1
2025-09-19,0.0006525861733034377,0.018878075630336125,0.006451660213455668,1
2025-09-22,0.0017565990952280064,0.0204749476186977,0.04376363022336216,1
2025-09-23,-0.0001652671667517869,0.02142032165699549,0.01266258020143285,1
2025-09-24,-0.0011194071988444854,0.021326277868850444,0.0036611376599335888,1
2025-09-25,-0.0008692222183537435,0.02135787905362305,0.007021528172229896,1
2025-09-26,-0.0003348019217318976,0.021307028758363735,0.009260346935286101,1
2025-09-29,0.002354513814389542,0.02030521044169522,0.02888906619322351,1
2025-09-30,0.004631033251024897,0.020275975273849257,0.053837153957733364,1
2025-10-01,0.00485474520095156,0.020235952855731185,0.055154937350486044,1
2025-10-02,0.004990581904990299,0.020253829953637472,0.06228377072575553,1
2025-10-03,0.006005915479221508,0.019036540268049268,0.05349564396495432,1
2025-10-06,0.005065424865368368,0.01940823039247493,0.04040844733472726,1
2025-10-07,0.004202860017839127,0.01934747403621112,0.03663977694029241,1
2025-10-08,0.003378868167459337,0.018123223666141906,0.05782785948213065,1
2025-10-09,0.004335980418093038,0.01839183399986755,0.0755805553728679,1
2025-10-10,0.0017092699569804305,0.021907553981857408,0.022416591085588022,1
2025-10-13,0.0031375603112834493,0.022680778599873302,0.04950840550213376,1
2025-10-14,0.0017438296157661626,0.024695128768181744,0.0033036542080768783,1
2025-10-15,0.003000615897885506,0.02381975244028551,0.0020126075015733935,1
2025-10-16,0.0018041111970202527,0.022705901251595766,0.012774256308085041,1
2025-10-17,0.0020698890034241413,0.022744810489417726,0.02034902695265628,1
2025-10-20,-5.2505754952220096e-05,0.02100345577825133,0.017124636881169275,1
2025-10-21,0.0009529274828775081,0.02004389681153213,0.008982508504838949,1
2025-10-22,0.0011191685658967832,0.019977820618890325,0.004402327716291676,1
2025-10-23,0.001437156409195356,0.02007760099461382,0.014810873585862083,1
2025-10-24,0.002421843685192898,0.02062416653424259,0.037160705501628755,1
2025-10-27,0.0027988034695138053,0.021037506859661294,0.06497265043965639,1
2025-10-28,0.003989272151483742,0.023002067921484758,0.11566779433268448,0
2025-10-29,0.005307203754050455,0.023718772641805712,0.1450298373246124,0
2025-10-30,0.0038643740648855616,0.02436326770300968,0.11867566116314365,0
2025-10-31,0.004101975611021297,0.024277596592061346,0.11309227773392827,0
2025-11-03,0.005740291988696916,0.024304275352468922,0.1336223666431875,0
2025-11-04,0.0038956249322138203,0.026296608810311553,0.08649504676800213,1
2025-11-05,0.0019201257142959227,0.026349346780612272,0.0658974784711217,1
2025-11-06,-0.0008209271410165142,0.027387126995411258,0.026238430479172292,1
2025-11-07,0.0016409480931647235,0.02494518052744245,0.025725954113915206,1
2025-11-10,0.003128970182982921,0.02737991625129625,0.08221313632134675,1
2025-11-11,0.00385048556690592,0.026238366306876877,0.04763927026505166,1
2025-11-12,0.004071696625730958,0.026212973781638678,0.04847302940999221,1
2025-11-13,0.0017306716061210759,0.0276139613974469,0.009266119274238038,1
2025-11-14,0.0022285923093454175,0.02781734672213513,0.024580778525524982,1
2025-11-17,0.0014482406949909098,0.028193005895423506,0.003368207513272825,1
2025-11-18,0.00044933385530680493,0.028894437313703607,-0.02591927229635571,1
2025-11-19,0.0021148003396553984,0.029525525036999407,0.0008059419833250647,1
2025-11-20,1.714809776020565e-05,0.030381679011955515,-0.03110505530758567,1
2025-11-21,-0.001595388901278877,0.02997834043552014,-0.04065418757800676,1
2025-11-24,-0.001973516527077129,0.029630016789249154,-0.021475532265023634,1
2025-11-25,-0.005760040677114137,0.027419264635647037,-0.04713010373360316,1
2025-11-26,-0.006568757668783493,0.026536576634329456,-0.035086158087141994,1
