Date,return,label,is_anomaly
2025-05-15,-0.013978329078298546,1,False
2025-05-16,0.0208856061756566,1,False
2025-05-19,-0.022544186527114873,1,False
2025-05-20,0.005057180873010214,1,False
2025-05-21,-0.026758222357769146,1,False
2025-05-22,0.019185982671137136,1,False
2025-05-23,-0.004984788190348977,1,False
2025-05-27,0.06939947711644767,1,False
2025-05-28,-0.016506435862546853,1,False
2025-05-29,0.004286911755287504,1,False
2025-05-30,-0.03339564619395741,1,False
2025-06-02,-0.01088145559849063,1,False
2025-06-03,0.004610541775392996,1,False
2025-06-04,-0.03549540073392177,1,False
2025-06-05,-0.14259893789082123,-1,True
2025-06-06,0.036670186138995975,1,False
2025-06-09,0.04553761352840424,1,False
2025-06-10,0.05674382827003055,1,False
2025-06-11,0.0010426457165473302,1,False
2025-06-12,-0.022424432461661592,1,False
2025-06-13,0.019429076154419578,1,False
2025-06-16,0.011742668079331775,1,False
2025-06-17,-0.03882963749794621,1,False
2025-06-18,0.0180179597897272,1,False
2025-06-20,0.0003416111576173275,1,False
2025-06-23,0.0823193093872907,1,False
2025-06-24,-0.023545920693855638,1,False
2025-06-25,-0.037947582404945,1,False
2025-06-26,-0.0054037218123500486,1,False
2025-06-27,-0.006599526995335614,1,False
2025-06-30,-0.018446995428822777,1,False
2025-07-01,-0.05335897504131726,1,False
2025-07-02,0.04968242780731846,1,False
2025-07-03,-0.0009503811144286889,1,False
2025-07-07,-0.06789282780315342,1,False
2025-07-08,0.013165935514200422,1,False
2025-07-09,-0.0064806174796112614,1,False
2025-07-10,0.0472826483827995,1,False
2025-07-11,0.01174690904506881,1,False
2025-07-14,0.010813001260769006,1,False
2025-07-15,-0.01931207079538977,1,False
2025-07-16,0.03504091219258654,1,False
2025-07-17,-0.007025863995037018,1,False
2025-07-18,0.03205907804067243,1,False
2025-07-21,-0.0035188948387289143,1,False
2025-07-22,0.0110201078413521,1,False
2025-07-23,0.0013550095657461902,1,False
2025-07-24,-0.08197020076301276,1,False
2025-07-25,0.0352440556693423,1,False
2025-07-28,0.030152499060024818,1,False
2025-07-29,-0.013483166498468035,1,False
2025-07-30,-0.006724793213012448,1,False
2025-07-31,-0.03375758288237862,1,False
2025-08-01,-0.01829559909125389,1,False
2025-08-04,0.021907956170373222,1,False
2025-08-05,-0.0017461311772288823,1,False
2025-08-06,0.03624644466558724,1,False
2025-08-07,0.007377028928595486,1,False
2025-08-08,0.02290006868278205,1,False
2025-08-11,0.02845443669493286,1,False
2025-08-12,0.005338753399730889,1,False
2025-08-13,-0.004283509772223915,1,False
2025-08-14,-0.011196942235471519,1,False
2025-08-15,-0.0149591430196655,1,False
2025-08-18,0.013915797850586165,1,False
2025-08-19,-0.017454368181154867,1,False
2025-08-20,-0.016428300696053832,1,False
2025-08-21,-0.011701168929731831,1,False
2025-08-22,0.062166209505171155,1,False
2025-08-25,0.019381771561470362,1,False
2025-08-26,0.01462783391499567,1,False
2025-08-27,-0.0058862207330171445,1,False
2025-08-28,-0.010354676927882056,1,False
2025-08-29,-0.03500206799409333,1,False
2025-09-02,-0.01350828116207925,1,False
2025-09-03,0.014361219324440011,1,False
2025-09-04,0.01328983953448204,1,False
2025-09-05,0.036363092201525005,1,False
2025-09-08,-0.01265534855703887,1,False
2025-09-09,0.001645517708609212,1,False
2025-09-10,0.0023633378140295314,1,False
2025-09-11,0.06043873744853956,1,False
2025-09-12,0.0735609258490948,1,False
2025-09-15,0.03561147147692445,1,False
2025-09-16,0.028241113869250656,1,False
2025-09-17,0.01005642588937583,1,False
2025-09-18,-0.021157139806429193,1,False
2025-09-19,0.022118270566640286,1,False
2025-09-22,0.01910480435358397,1,False
2025-09-23,-0.019253323313789705,1,False
2025-09-24,0.03977927016229388,1,False
2025-09-25,-0.04381307961359793,1,False
2025-09-26,0.0401756741055197,1,False
2025-09-29,0.00638055766924972,1,False
2025-09-30,0.0034069849388267404,1,False
2025-10-01,0.033144428390707636,1,False
2025-10-02,-0.051059922281332826,1,False
2025-10-03,-0.014151406944344913,1,False
2025-10-06,0.054486690457546505,1,False
2025-10-07,-0.044478772558432134,1,False
2025-10-08,0.012930352007361146,1,False
2025-10-09,-0.007180455170972766,1,False
2025-10-10,-0.05062684914805626,1,False
2025-10-13,0.054197209585187034,1,False
2025-10-14,-0.015278742269702716,1,False
2025-10-15,0.013768529951932784,1,False
2025-10-16,-0.01470755828163206,1,False
2025-10-17,0.02462973191508744,1,False
2025-10-20,0.018483519979771268,1,False
2025-10-21,-0.010794954856246375,1,False
2025-10-22,-0.008201547294971134,1,False
2025-10-23,0.022803402824313368,1,False
2025-10-24,-0.03398817183887881,1,False
2025-10-27,0.043115401997602554,1,False
2025-10-28,0.017969970655449474,1,False
2025-10-29,0.0020845119924044475,1,False
2025-10-30,-0.04639120107705208,1,False
2025-10-31,0.03740057084027071,1,False
2025-11-03,0.02586735066967427,1,False
2025-11-04,-0.05147636612701911,1,False
2025-11-05,0.040089130615176716,1,False
2025-11-06,-0.03497306340156048,1,False
2025-11-07,-0.03675632866235745,1,False
2025-11-10,0.03657576451501576,1,False
2025-11-11,-0.01260026442672324,1,False
2025-11-12,-0.02051769508633805,1,False
2025-11-13,-0.06644220962287406,1,False
2025-11-14,0.005870832424868633,1,False
2025-11-17,0.011302107716671506,1,False
2025-11-18,-0.018756757252943457,1,False
2025-11-19,0.006828636098130891,1,False
2025-11-20,-0.02168365419886953,1,False
2025-11-21,-0.010474950113494086,1,False
2025-11-24,0.0682451678419993,1,False
2025-11-25,0.0038776272725380423,1,False
2025-11-26,0.017119677587676296,1,False
