Date,return,label,is_anomaly
2025-01-03,0.04453765099626916,1,False
2025-01-06,0.03433230606964521,1,False
2025-01-07,-0.062169597905649465,1,False
2025-01-08,-0.0002140006756540247,1,False
2025-01-10,-0.029976311100058384,1,False
2025-01-13,-0.019719015898715497,1,False
2025-01-14,-0.01103367218590845,1,False
2025-01-15,0.03400140991541667,1,False
2025-01-16,-0.01959787741939023,1,False
2025-01-17,0.030994989908860404,1,False
2025-01-21,0.02265633026365843,1,False
2025-01-22,0.044308894409870625,1,False
2025-01-23,0.0010197916582350697,1,False
2025-01-24,-0.031245862969203397,1,False
2025-01-27,-0.16968159946784866,-1,True
2025-01-28,0.08925861471001162,-1,True
2025-01-29,-0.041010995725330734,1,False
2025-01-30,0.007679915114519931,1,False
2025-01-31,-0.03674287784916486,1,False
2025-02-03,-0.028400087756829118,1,False
2025-02-04,0.017058085904001263,1,False
2025-02-05,0.05208593141915285,1,False
2025-02-06,0.030841866386634997,1,False
2025-02-07,0.009014705263164169,1,False
2025-02-10,0.028727660029144175,1,False
2025-02-11,-0.005764684199262349,1,False
2025-02-12,-0.012500106306125303,1,False
2025-02-13,0.031645551205647715,1,False
2025-02-14,0.02631391919664594,1,False
2025-02-18,0.003961114533224563,1,False
2025-02-19,-0.0012195457080016459,1,False
2025-02-20,0.00632046381564888,1,False
2025-02-21,-0.04053964113609554,1,False
2025-02-24,-0.03087095549146035,1,False
2025-02-25,-0.02801665992867297,1,False
2025-02-26,0.03672127425088734,1,False
2025-02-27,-0.08478069375412489,1,False
2025-02-28,0.03970035702420183,1,False
2025-03-03,-0.08693564573326684,1,False
2025-03-04,0.01692092817627522,1,False
2025-03-05,0.011294082197512711,1,False
2025-03-06,-0.05737422564780548,1,False
2025-03-07,0.019173365494608907,1,False
2025-03-10,-0.050669970726511915,1,False
2025-03-11,0.01663859886444352,1,False
2025-03-12,0.06427593440097956,1,False
2025-03-13,-0.0013824166282918604,1,False
2025-03-14,0.052690772724235835,1,False
2025-03-17,-0.01758857219116783,1,False
2025-03-18,-0.03430103864873846,1,False
2025-03-19,0.01810621112728228,1,False
2025-03-20,0.008594277896195823,1,False
2025-03-21,-0.007002442189907199,1,False
2025-03-24,0.03152088529229968,1,False
2025-03-25,-0.005930320618171114,1,False
2025-03-26,-0.05741985409452688,1,False
2025-03-27,-0.020481692951346053,1,False
2025-03-28,-0.015794689443282106,1,False
2025-03-31,-0.011762587510431022,1,False
2025-04-01,0.016331408871262276,1,False
2025-04-02,0.002451203829599846,1,False
2025-04-03,-0.07806553577742859,1,False
2025-04-04,-0.07357565530166099,1,False
2025-04-07,0.03530901884287374,1,False
2025-04-08,-0.013723776613149052,1,False
2025-04-09,0.18722734161151489,-1,True
2025-04-10,-0.0591270735370516,1,False
2025-04-11,0.03123543860990652,1,False
2025-04-14,-0.0019832181718143493,1,False
2025-04-15,0.013458605962924697,1,False
2025-04-16,-0.06871657979487522,1,False
2025-04-17,-0.028710916248661067,1,False
2025-04-21,-0.045127508275239814,1,False
2025-04-22,0.02043125555584413,1,False
2025-04-23,0.03862877687705457,1,False
2025-04-24,0.036218443438834624,1,False
2025-04-25,0.04303310877209787,1,False
2025-04-28,-0.02053878781642593,1,False
2025-04-29,0.0026671504207294028,1,False
2025-04-30,-0.000917224367778191,1,False
2025-05-01,0.024697003047237764,1,False
2025-05-02,0.025893777340082025,1,False
2025-05-05,-0.005938881460677781,1,False
2025-05-06,-0.002459988236033883,1,False
2025-05-07,0.031002262560666072,1,False
2025-05-08,0.002648266209549277,1,False
2025-05-09,-0.006134513449693735,1,False
2025-05-12,0.054436382368091785,1,False
2025-05-13,0.05634142002011444,1,False
2025-05-14,0.041637787832564666,1,False
2025-05-15,-0.0037682699470013015,1,False
2025-05-16,0.004227566230946556,1,False
2025-05-19,0.0012555708914034902,1,False
2025-05-20,-0.008777862303089301,1,False
2025-05-21,-0.01919921813560177,1,False
2025-05-22,0.007814918860036713,1,False
