Date,return,zscore,is_anomaly
2025-01-03,-0.0020094283726911355,-0.13243694962966662,False
2025-01-06,0.00673891609730104,0.277526806851674,False
2025-01-07,-0.011387742814264357,-0.5719222752382503,False
2025-01-08,0.002022971007605179,0.05652881449287776,False
2025-01-10,-0.024103678842953835,-1.1678147803149992,False
2025-01-13,-0.010344209890608025,-0.5230203739857853,False
2025-01-14,-0.004778167352123552,-0.26218522790310345,False
2025-01-15,0.019675869041915206,0.8837765772840799,False
2025-01-16,-0.04040013508725093,-1.9314971481232495,False
2025-01-17,0.007535239806619742,0.3148440227394639,False
2025-01-21,-0.03191585718285572,-1.5339080439620816,False
2025-01-22,0.005345040770410758,0.2122072064359959,False
2025-01-23,-0.0007595078175686165,-0.07386333860658253,False
2025-01-24,-0.003934610613490874,-0.22265458406972102,False
2025-01-27,0.031780316097548944,1.4510135673315865,False
2025-01-28,0.03654392712433174,1.6742452745025271,False
2025-01-29,0.004616803685774551,0.17808065690990632,False
2025-01-30,-0.007394754723483832,-0.3848033977298634,False
2025-01-31,-0.006692131500526055,-0.35187716158737475,False
2025-02-03,-0.0338559940143639,-1.6248264784454471,False
2025-02-04,0.021007914714474385,0.9461987246515307,False
2025-02-05,-0.0014175581931342718,-0.10470080789533978,False
2025-02-06,0.0032262426829974267,0.11291637191056636,False
2025-02-07,-0.023968731864698056,-1.1614909129454287,False
2025-02-10,0.001187343922486539,0.01736976902914822,False
2025-02-11,0.021831831975231752,0.9848090258814969,False
2025-02-12,0.018270085918334233,0.8178989552816345,False
2025-02-13,0.01967323848251623,0.883653304358951,False
2025-02-14,0.012710708047756869,0.5573761279811258,False
2025-02-18,-0.0005315020933958081,-0.06317856464714829,False
2025-02-19,0.0016361258388950528,0.03840052758270274,False
2025-02-20,0.00392050052050541,0.14545059047130846,False
2025-02-21,-0.0011390267898004902,-0.09164830627055652,False
2025-02-24,0.006312383382871323,0.25753868744581504,False
2025-02-25,-0.0002428315584860341,-0.049650924385265145,False
2025-02-26,-0.02704011939380868,-1.3054218673520812,False
2025-02-27,-0.01273091938670523,-0.634866037357403,False
2025-02-28,0.019131868844441513,0.8582837122914071,False
2025-03-03,-0.015754202507164528,-0.7765427293557042,False
2025-03-04,-0.008822443665799096,-0.45170756730001305,False
2025-03-05,-0.000805297297409524,-0.0760091191285196,False
2025-03-06,-0.0017391268202556764,-0.11977011418448233,False
2025-03-07,0.015892551933860855,0.7064832735169192,False
2025-03-10,-0.04847960193409895,-2.3101160502780282,False
2025-03-11,-0.029189374883390795,-1.4061399926121871,False
2025-03-12,-0.01747872660231309,-0.8573571484283361,False
2025-03-13,-0.03364369478238094,-1.6148777400366685,False
2025-03-14,0.01817060221144451,0.813236963024117,False
2025-03-17,0.002388837889784501,0.07367401972626121,False
2025-03-18,-0.006121382059509739,-0.3251307770969977,False
2025-03-19,0.011989186652903827,0.5235642882175877,False
2025-03-20,-0.005296311389961228,-0.2864664249774721,False
2025-03-21,0.019476821228993524,0.8744488251151211,False
2025-03-24,0.011270364087025753,0.48987892061898025,False
2025-03-25,0.013681927390927884,0.6028892798305391,False
2025-03-26,-0.009921780290122029,-0.5032245341605268,False
2025-03-27,0.010472734480756252,0.4525005079617487,False
2025-03-28,-0.026580409994609644,-1.2838790265515307,False
2025-03-31,0.019412605542204586,0.8714395581307993,False
2025-04-01,0.004771951175297495,0.18535115795517812,False
2025-04-02,0.00313635061160511,0.10870386160163975,False
2025-04-03,-0.09245617749533419,-4.370940492675144,True
2025-04-04,-0.07288733474248377,-3.453907982984954,True
2025-04-07,-0.03673428915114274,-1.7597087628117467,False
2025-04-08,-0.04981818543870231,-2.3728445726622915,False
2025-04-09,0.15328860338175065,7.145118785697526,True
2025-04-10,-0.04239385731920353,-2.0249266945243165,False
2025-04-11,0.040594485559310556,1.8640620058334758,False
2025-04-14,0.022054050996684893,0.9952226241467488,False
2025-04-15,-0.0018764476411762265,-0.12620522425368386,False
2025-04-16,-0.0389333647218012,-1.8627615500934867,False
2025-04-17,0.013949632775603904,0.6154344540070381,False
2025-04-21,-0.01939280333250215,-0.9470543579053345,False
2025-04-22,0.0340650774735225,1.5580817514400744,False
2025-04-23,0.024331588268553084,1.1019522732482527,False
2025-04-24,0.018426216744764412,0.8252155373304332,False
2025-04-25,0.004367192781353557,0.1663834238635689,False
2025-04-28,0.004109335285442661,0.15429974014225367,False
2025-04-29,0.005091876364272663,0.200343449664215,False
2025-04-30,0.0061076408542186655,0.24794407026471918,False
2025-05-01,0.0038588679064202047,0.14256237109691086,False
2025-05-02,-0.03736178537402268,-1.7891144074559548,False
2025-05-05,-0.03145842645609831,-1.512471986006807,False
2025-05-06,-0.0019106952436467317,-0.12781013085143475,False
2025-05-07,-0.011384769833375552,-0.5717829558027501,False
2025-05-08,0.0063184946335548275,0.25782507206356786,False
2025-05-09,0.005266076204561099,0.2085067794402727,False
2025-05-12,0.0631462266329994,2.9208787004065795,False
2025-05-13,0.010152256278603833,0.437482301022658,False
2025-05-14,-0.0028178284904083473,-0.17032008856367828,False
2025-05-15,-0.004144455183460405,-0.23248829243328725,False
2025-05-16,-0.0008985807760552023,-0.08038055711366142,False
2025-05-19,-0.01173910308788051,-0.5883876737081072,False
2025-05-20,-0.009196227967492532,-0.46922379759496996,False
2025-05-21,-0.023059151208633444,-1.1188662650635257,False
2025-05-22,-0.003612269777481525,-0.20754909063024665,False
2025-05-23,-0.03024421041472658,-1.455571555164364,False
2025-05-27,0.0252982519087801,1.1472519363514535,False
2025-05-28,0.0010488493588676207,0.010879655185527868,False
