Date,return,label,is_anomaly
2025-07-21,0.006155827878369324,1,False
2025-07-22,0.0090362347501034,1,False
2025-07-23,-0.00116607488069298,1,False
2025-07-24,-0.0018212004700021156,1,False
2025-07-25,0.0005614633154649162,1,False
2025-07-28,0.0007948587409905006,1,False
2025-07-29,-0.012987668901023652,1,False
2025-07-30,-0.010507862911703691,1,False
2025-07-31,-0.007079609380583052,1,False
2025-08-01,-0.025003594915492866,1,False
2025-08-04,0.004792936108565904,1,False
2025-08-05,-0.0021146353111313188,1,False
2025-08-06,0.050906796025055545,1,False
2025-08-07,0.03179362965799237,1,False
2025-08-08,0.04235791290787305,1,False
2025-08-11,-0.008337431911761617,1,False
2025-08-12,0.010872426196794072,1,False
2025-08-13,0.016024457949132653,1,False
2025-08-14,-0.002357183544672292,1,False
2025-08-15,-0.005112168105708692,1,False
2025-08-18,-0.0030225322092914952,1,False
2025-08-19,-0.001429256279357305,1,False
2025-08-20,-0.019734624185850036,1,False
2025-08-21,-0.00491125292837713,1,False
2025-08-22,0.012716733406805902,1,False
2025-08-25,-0.002634317288807808,1,False
2025-08-26,0.009464698502091418,1,False
2025-08-27,0.005145899965005141,1,False
2025-08-28,0.008980857430412437,1,False
2025-08-29,-0.0018060207961333452,1,False
2025-09-02,-0.010424709383172859,1,False
2025-09-03,0.038089871578786294,1,False
2025-09-04,0.005493288226302795,1,False
2025-09-05,-0.00037531045761318715,1,False
2025-09-08,-0.007551402650500583,1,False
2025-09-09,-0.014839412310012845,1,False
2025-09-10,-0.03225948363240483,1,False
2025-09-11,0.014286344459361944,1,False
2025-09-12,0.01756299165387709,1,False
2025-09-15,0.011235905200573493,1,False
2025-09-16,0.006125886829152938,1,False
2025-09-17,0.0035272576825344792,1,False
2025-09-18,-0.004644576907643083,1,False
2025-09-19,0.032032913063739565,1,False
2025-09-22,0.04309570046510092,1,False
2025-09-23,-0.00644325892472386,1,False
2025-09-24,-0.00833236483994404,1,False
2025-09-25,0.018072960876120314,1,False
2025-09-26,-0.0054890828406448655,1,False
2025-09-29,-0.004031959845059219,1,False
2025-09-30,0.0007861004710238984,1,False
2025-10-01,0.003220330351537015,1,False
2025-10-02,0.006576638338942287,1,False
2025-10-03,0.0034612513299712155,1,False
2025-10-06,-0.0051546117135026215,1,False
2025-10-07,-0.0008180341665524615,1,False
2025-10-08,0.00616028826380699,1,False
2025-10-09,-0.01557785637436726,1,False
2025-10-10,-0.034522058162621216,1,False
2025-10-13,0.00974434142079006,1,False
2025-10-14,0.00044415864468594357,1,False
2025-10-15,0.006336529564029414,1,False
2025-10-16,-0.007580006053321875,1,False
2025-10-17,0.019559441912186948,1,False
2025-10-20,0.03943876231500254,1,False
2025-10-21,0.0020210237725979407,1,False
2025-10-22,-0.016440156296572916,1,False
2025-10-23,0.004372103072468825,1,False
2025-10-24,0.012481878875396424,1,False
2025-10-27,0.02279111912415832,1,False
2025-10-28,0.0007068314349076843,1,False
2025-10-29,0.0026023003490212027,1,False
2025-10-30,0.006303226049785282,1,False
2025-10-31,-0.0037950967413130643,1,False
2025-11-03,-0.004882213161503057,1,False
2025-11-04,0.0036796245826942187,1,False
2025-11-05,0.0003703577594871277,1,False
2025-11-06,-0.0013697259247743565,1,False
2025-11-07,-0.004818903572331834,1,False
2025-11-10,0.004548679242277531,1,False
2025-11-11,0.021601185771556786,1,False
2025-11-12,-0.006466843884820661,1,False
2025-11-13,-0.0019014480979659965,1,False
2025-11-14,-0.0019784155368063328,1,False
2025-11-17,-0.018171183658773127,1,False
2025-11-18,-7.473646268785217e-05,1,False
2025-11-19,0.004187836924032462,1,False
2025-11-20,-0.008601420835542384,1,False
2025-11-21,0.019680714495305063,1,False
2025-11-24,0.0163174457722548,1,False
2025-11-25,0.003805406428931457,1,False
2025-11-26,0.0020940411225383038,1,False
